seed,N,baseline_s,candidate_s,delta_s,baseline_per_source_s,candidate_per_source_s
1830000809,12,9741.316028,9816.757591,75.44156300000031,811.7763356666666,818.0631325833333
1830000810,16,3830.004739,3830.004739,0.0,239.3752961875,239.3752961875
1830000811,13,9847.0082,10010.52621,163.51800999999978,757.4621692307693,770.0404776923077
1830000812,13,10984.578762,11793.07543,808.4966680000016,844.967597076923,907.1596484615385
1830000813,16,6869.015276,5880.399947,-988.6153290000002,429.31345475,367.5249966875
1830000814,12,8730.439601,8444.14242,-286.2971809999999,727.5366334166666,703.678535
1830000815,13,10538.903158,10400.949932,-137.95322599999963,810.6848583076923,800.0730716923076
1830000816,15,12531.556387,12531.556387,0.0,835.4370924666667,835.4370924666667
1830000817,16,8727.890667,8590.407367,-137.48329999999987,545.4931666875,536.9004604375
1830000818,13,9394.021157,10471.818011,1077.7968540000002,722.6170120769231,805.5244623846154
1830000819,12,10212.357745,10212.357745,0.0,851.0298120833332,851.0298120833332
1830000820,15,9275.770994,9047.403048,-228.3679460000003,618.3847329333333,603.1602032
1830000821,14,8936.62512,9163.773602,227.1484819999987,638.3303657142858,654.5552572857142
1830000822,15,9071.876569,8995.552078,-76.3244909999994,604.7917712666666,599.7034718666667
1830000823,16,9051.272313,9052.649909,1.377596000000267,565.7045195625,565.7906193125
1830000824,16,5654.090861,5473.015875,-181.07498599999963,353.3806788125,342.0634921875
1830000825,13,12572.235829,12695.24581,123.00998100000106,967.0950637692307,976.55737
1830000826,16,1574.245379,1975.35924,401.11386100000004,98.3903361875,123.4599525
1830000827,14,9972.4521,9698.566243,-273.8858570000011,712.3180071428571,692.7547316428571
1830000828,16,12536.715669,11666.396968,-870.3187010000001,783.5447293125,729.1498105
1830000829,16,5951.054038,5951.054038,0.0,371.940877375,371.940877375
1830000830,10,8421.645564,8391.028018,-30.617545999999493,842.1645564,839.1028018000001
1830000831,15,13156.193046,13149.286992,-6.90605400000095,877.0795364,876.6191328
1830000832,14,9917.002932,9783.378334,-133.6245979999985,708.3573522857142,698.8127381428573
1830000833,13,9395.780619,9333.345133,-62.43548599999849,722.7523553076923,717.9496256153847
1830000834,10,9256.763979,9070.432789,-186.33118999999897,925.6763979,907.0432789
1830000835,16,7889.453833,7873.60371,-15.850122999999257,493.0908645625,492.100231875
1830000836,15,10036.349021,9545.12774,-491.2212810000001,669.0899347333333,636.3418493333334
1830000837,10,12556.668489,11448.488495,-1108.179994,1255.6668488999999,1144.8488495
1830000838,12,8865.834038,8865.834038,0.0,738.8195031666668,738.8195031666668
1830000839,15,9924.730365,9621.43757,-303.2927949999994,661.648691,641.4291713333333
1830000840,16,7214.286176,5798.605704,-1415.680472,450.892886,362.4128565
1830000841,11,9698.018816,9818.229748,120.21093199999996,881.6380741818182,892.5663407272727
1830000842,12,8436.650392,8461.669078,25.018686000001253,703.0541993333333,705.1390898333334
1830000843,10,14740.933806,13424.27521,-1316.6585959999993,1474.0933805999998,1342.427521
1830000844,14,10065.645607,10065.645607,0.0,718.9746862142857,718.9746862142857
1830000845,14,11559.38095,10016.67861,-1542.7023399999998,825.670067857143,715.4770435714287
1830000846,15,7841.90248,7742.07346,-99.82902000000013,522.7934986666667,516.1382306666667
1830000847,10,9391.178142,9620.088431,228.91028899999947,939.1178142000001,962.0088431
1830000848,14,9224.78037,9192.886678,-31.893691999999646,658.9128835714286,656.6347627142858
1830000849,10,10968.199587,10968.199587,0.0,1096.8199587,1096.8199587
1830000850,10,8534.148119,8429.537143,-104.61097599999994,853.4148118999999,842.9537143
1830000851,11,9186.661257,9063.312686,-123.34857100000045,835.1510233636363,823.9375169090908
1830000852,15,10468.926767,10670.514007,201.58723999999893,697.9284511333334,711.3676004666667
1830000853,12,10045.047331,10045.047331,0.0,837.0872775833333,837.0872775833333
1830000854,12,8409.906641,8562.782901,152.8762600000009,700.8255534166666,713.56524175
1830000855,12,10138.531168,10409.419288,270.8881199999996,844.8775973333333,867.4516073333333
1830000856,12,10394.681894,10534.254202,139.5723080000007,866.2234911666666,877.8545168333334
1830000857,13,10024.649373,9773.563565,-251.08580799999982,771.1268748461539,751.812581923077
1830000858,14,8401.021877,8240.394622,-160.62725499999942,600.0729912142857,588.5996158571428
1830000859,13,9732.743717,9694.661058,-38.082658999999694,748.6725936153846,745.7431583076923
1830000860,16,4697.408784,7645.002326,2947.5935419999996,293.588049,477.812645375
1830000861,14,14378.478248,15162.236666,783.7584180000013,1027.0341605714286,1083.0169047142858
1830000862,16,3274.86169,2435.400802,-839.4608880000001,204.678855625,152.212550125
1830000863,10,9547.196235,9643.196671,96.00043600000026,954.7196234999999,964.3196671
1830000864,10,10498.326732,10498.326732,0.0,1049.8326732,1049.8326732
1830000865,16,7169.251587,6905.208312,-264.043275,448.0782241875,431.5755195
1830000866,10,9521.266085,9548.739118,27.473033000000214,952.1266085,954.8739118
1830000867,11,9817.88988,9642.418019,-175.471861,892.5354436363637,876.5834562727273
1830000868,10,9823.344784,10072.131639,248.78685499999847,982.3344784000001,1007.2131638999999
1830000869,13,9011.687422,9011.687422,0.0,693.2067247692308,693.2067247692308
1830000870,15,10610.43036,11098.368236,487.93787599999996,707.362024,739.8912157333333
1830000871,16,9474.042411,9753.578946,279.5365349999993,592.1276506875,609.598684125
1830000872,14,9755.952899,10261.247315,505.29441600000064,696.8537785,732.9462367857143
1830000873,15,11271.112955,10795.194106,-475.9188489999997,751.4075303333334,719.6796070666667
1830000874,11,8771.600899,8762.098128,-9.502770999999484,797.4182635454545,796.5543752727273
1830000875,15,10067.98721,9711.013259,-356.97395099999994,671.1991473333333,647.4008839333333
1830000876,13,11114.536639,10933.594066,-180.94257300000027,854.9643568461538,841.0456973846153
1830000877,10,9663.023473,9606.881929,-56.14154400000007,966.3023473,960.6881928999999
1830000878,11,9002.722888,8790.350801,-212.37208699999974,818.4293534545454,799.1228000909091
1830000879,15,11383.954735,12202.48441,818.5296749999998,758.9303156666666,813.4989606666666
1830000880,13,8988.424824,9407.77338,419.3485560000008,691.4172941538461,723.6748753846155
1830000881,13,10636.466499,10636.466499,0.0,818.1897306923076,818.1897306923076
1830000882,13,11886.121496,11108.843578,-777.2779179999998,914.3170381538462,854.526429076923
1830000883,12,9527.03884,9597.596187,70.55734699999994,793.9199033333333,799.7996822499999
1830000884,14,10859.77351,11834.659247,974.8857369999987,775.6981078571429,845.3328033571428
1830000885,13,10414.661485,9961.06939,-453.592095,801.1278065384615,766.2361069230769
1830000886,15,8282.868068,8263.672353,-19.195714999999836,552.1912045333333,550.9114902
1830000887,14,11279.149925,11311.669213,32.519287999999506,805.6535660714286,807.9763723571428
1830000888,11,10547.153964,10771.576921,224.42295700000068,958.8321785454544,979.2342655454545
1830000889,15,9091.180012,9588.008261,496.82824900000014,606.0786674666667,639.2005507333334
1830000890,10,9119.900373,8844.547486,-275.3528870000009,911.9900373,884.4547485999999
1830000891,11,10581.488123,10629.279368,47.791245000000345,961.9534657272726,966.2981243636364
1830000892,10,9879.383109,9652.425428,-226.95768099999987,987.9383109,965.2425428
1830000893,16,6528.852461,6530.740251,1.887789999999768,408.0532788125,408.1712656875
1830000894,13,11984.751926,12039.532036,54.780109999999695,921.9039943076924,926.117848923077
1830000895,14,9476.425643,9500.442926,24.017282999999225,676.8875459285715,678.6030661428571
1830000896,15,9956.287466,10339.196426,382.90896000000066,663.7524977333334,689.2797617333333
1830000897,11,10131.011503,9650.692814,-480.3186889999997,921.0010457272728,877.3357103636364
1830000898,10,8929.016902,8929.016902,0.0,892.9016902,892.9016902
1830000899,12,10057.275638,10259.248819,201.9731810000012,838.1063031666666,854.9374015833333
1830000900,11,11762.876352,11122.46151,-640.4148420000001,1069.3523956363636,1011.1328645454545
1830000901,13,9835.543583,9790.504244,-45.03933900000084,756.5802756153846,753.115711076923
1830000902,14,9125.799615,8565.862319,-559.9372960000001,651.8428296428572,611.8473084999999
1830000903,11,13439.763348,14055.881639,616.1182909999989,1221.796668,1277.8074217272726
1830000904,16,6989.647232,5558.742375,-1430.9048570000004,436.852952,347.4213984375
1830000905,15,9286.318764,9286.318764,0.0,619.0879176,619.0879176
1830000906,15,11414.595145,10969.857567,-444.7375780000002,760.9730096666666,731.3238378
1830000907,10,9472.451068,9906.23024,433.7791720000005,947.2451068,990.6230240000001
1830000908,16,10590.200112,9914.379367,-675.8207450000009,661.887507,619.6487104375
1830000909,13,8840.126779,8944.788515,104.66173600000002,680.0097522307692,688.060655
1830000910,10,8543.304961,8498.023976,-45.28098499999942,854.3304961,849.8023976000001
1830000911,12,9801.208433,10256.91263,455.70419700000093,816.7673694166666,854.7427191666667
1830000912,11,11583.148082,11669.118457,85.97037500000079,1053.013462,1060.8289506363637
1830000913,12,10229.541166,10229.541166,0.0,852.4617638333334,852.4617638333334
1830000914,11,8554.846998,8685.595154,130.74815599999965,777.7133634545455,789.5995594545456
1830000915,11,13439.040496,13425.198418,-13.842077999999674,1221.730954181818,1220.4725834545454
1830000916,16,6111.907382,5916.853504,-195.05387800000062,381.994211375,369.803344
1830000917,11,9695.914969,9653.187871,-42.72709799999939,881.4468153636363,877.5625337272727
1830000918,12,8364.863335,8227.368681,-137.49465400000008,697.0719445833333,685.61405675
1830000919,15,9901.798048,10608.35001,706.5519619999995,660.1198698666667,707.223334
1830000920,11,9340.139726,9290.391512,-49.74821399999928,849.1036114545454,844.5810465454546
1830000921,16,6307.407689,6307.407689,0.0,394.2129805625,394.2129805625
1830000922,15,7822.753149,7822.753149,0.0,521.5168766,521.5168766
1830000923,13,10339.37401,10304.476844,-34.89716599999883,795.3364623076923,792.652064923077
1830000924,11,12711.867999,12518.531238,-193.33676100000048,1155.6243635454546,1138.0482943636364
1830000925,15,9587.828412,9504.581815,-83.2465970000012,639.1885608,633.6387876666666
1830000926,16,4473.998679,4537.585696,63.58701699999983,279.6249174375,283.599106
1830000927,10,12794.991599,12934.768285,139.77668599999924,1279.4991599,1293.4768285
1830000928,13,9761.142416,9757.907656,-3.234760000001188,750.857108923077,750.6082812307692
1830000929,12,9653.171407,9858.975795,205.80438800000047,804.4309505833334,821.58131625
1830000930,15,10611.160374,10029.95259,-581.2077839999984,707.4106916,668.6635060000001
1830000931,13,9918.705681,9744.581973,-174.12370799999917,762.977360076923,749.5832286923077
1830000932,11,11079.162117,10592.585598,-486.5765190000002,1007.1965560909091,962.9623270909091
1830000933,11,10927.881652,10927.881652,0.0,993.4437865454546,993.4437865454546
1830000934,10,8753.655205,8563.687176,-189.96802899999966,875.3655204999999,856.3687176
1830000935,13,9298.035908,9702.01417,403.97826200000054,715.2335313846154,746.3087823076924
1830000936,12,10121.517089,9688.386313,-433.13077599999997,843.4597574166668,807.3655260833334
1830000937,13,9734.685363,10117.223818,382.5384549999999,748.821951,778.2479860000001
1830000938,15,8651.637224,9219.2532,567.6159759999991,576.7758149333333,614.6168799999999
1830000939,11,14867.945906,13566.159344,-1301.7865620000011,1351.631446,1233.287213090909
1830000940,10,10641.883133,10956.088981,314.2058480000014,1064.1883133,1095.6088981
1830000941,10,10102.026173,10060.486019,-41.54015400000026,1010.2026173,1006.0486019
1830000942,15,11644.688328,10423.794856,-1220.8934719999997,776.3125552,694.9196570666667
1830000943,11,9677.05071,9695.854867,18.804157000000487,879.7318827272727,881.4413515454545
1830000944,16,6321.630344,6854.21985,532.5895060000003,395.1018965,428.388740625
1830000945,13,11569.771059,12433.113368,863.3423089999997,889.9823891538462,956.393336
1830000946,15,8555.437437,8488.401325,-67.03611199999978,570.3624958,565.8934216666668
1830000947,14,10075.71722,9583.432836,-492.2843840000005,719.6940871428571,684.5309168571429
1830000948,14,12211.415874,12062.986835,-148.42903900000056,872.243991,861.6419167857142
1830000949,14,9509.215525,9643.610762,134.39523700000063,679.2296803571428,688.8293401428572
1830000950,15,9114.940702,8986.303439,-128.63726300000053,607.6627134666667,599.0868959333333
1830000951,14,14085.493198,14085.493198,0.0,1006.106657,1006.106657
1830000952,15,10153.689356,10162.50636,8.817003999998633,676.9126237333334,677.500424
1830000953,16,7821.488658,7664.770466,-156.71819200000027,488.843041125,479.048154125
1830000954,16,2502.696895,3604.776488,1102.079593,156.4185559375,225.2985305
1830000955,16,7617.13668,8198.991626,581.8549460000013,476.0710425,512.436976625
1830000956,14,9394.762877,9394.762877,0.0,671.0544912142857,671.0544912142857
1830000957,12,9387.959008,9510.14642,122.18741199999931,782.3299173333334,792.5122016666666
1830000958,14,8748.022325,8310.839703,-437.18262200000026,624.8587375,593.6314073571428
1830000959,13,10192.983295,9721.809886,-471.1734090000009,784.075638076923,747.8315296923076
1830000960,16,5615.573867,5623.220756,7.646888999999646,350.9733666875,351.45129725
1830000961,16,8222.744051,7901.149634,-321.59441699999934,513.9215031875,493.821852125
1830000962,15,9493.842621,8863.714358,-630.1282630000005,632.9228414,590.9142905333333
1830000963,10,13054.827055,13502.934287,448.1072320000003,1305.4827055,1350.2934287
1830000964,14,9193.624136,9380.579039,186.95490299999983,656.6874382857143,670.0413599285714
1830000965,11,9142.45186,9626.389675,483.93781500000114,831.1319872727272,875.1263340909092
1830000966,13,9923.411805,9307.423914,-615.9878909999989,763.3393696153846,715.9556856923077
1830000967,12,9991.622296,10561.053884,569.4315880000013,832.6351913333333,880.0878236666667
1830000968,12,9776.565253,9736.232164,-40.333089000001564,814.7137710833334,811.3526803333333
1830000969,16,13673.210251,13288.084509,-385.1257420000002,854.5756406875,830.5052818125
1830000970,13,8354.449045,8540.399823,185.95077800000035,642.6499265384615,656.9538325384615
1830000971,10,9588.045485,9972.586059,384.54057399999874,958.8045485,997.2586058999999
1830000972,13,10053.644181,10811.401489,757.7573080000002,773.3572446923076,831.6462683846154
1830000973,11,9301.338252,9443.848007,142.50975500000095,845.5762047272727,858.531637
1830000974,16,3062.073749,2741.262483,-320.81126600000016,191.3796093125,171.3289051875
1830000975,11,11522.282994,11685.698244,163.41525000000001,1047.480272181818,1062.336204
1830000976,13,10081.97612,10203.128931,121.15281099999993,775.5366246153845,784.8560716153845
1830000977,15,9737.640251,9756.659023,19.018771999999444,649.1760167333334,650.4439348666667
1830000978,13,9265.06272,9265.06272,0.0,712.6971323076923,712.6971323076923
1830000979,16,9247.542786,9950.399435,702.8566489999994,577.971424125,621.8999646875
1830000980,16,6709.621073,7549.405254,839.784181,419.3513170625,471.837828375
1830000981,12,11952.104998,11989.487632,37.3826339999996,996.0087498333334,999.1239693333333
1830000982,14,8495.033515,8216.202829,-278.83068599999933,606.7881082142857,586.8716306428571
1830000983,13,10395.496415,10607.742954,212.24653899999976,799.6535703846154,815.9802272307692
1830000984,12,13434.004883,13133.56503,-300.43985299999986,1119.5004069166666,1094.4637525
1830000985,13,9854.634228,9947.355997,92.72176899999977,758.0487867692308,765.1812305384616
1830000986,12,8581.267417,8545.633803,-35.63361399999849,715.1056180833333,712.13615025
1830000987,10,9985.649793,9765.824281,-219.82551200000125,998.5649793,976.5824280999999
1830000988,15,9514.952415,9660.098287,145.14587200000096,634.330161,644.0065524666667
1830000989,13,10227.917127,9710.33781,-517.5793169999997,786.7628559230769,746.9490623076924
1830000990,16,2932.166697,2996.701682,64.53498499999978,183.2604185625,187.293855125
1830000991,12,9377.168827,9563.158232,185.98940500000026,781.4307355833333,796.9298526666666
1830000992,15,8958.233982,8989.119082,30.88509999999951,597.2155988,599.2746054666666
1830000993,16,6776.502923,6348.061073,-428.44185000000016,423.5314326875,396.7538170625
1830000994,15,8873.883525,8803.381643,-70.50188199999866,591.592235,586.8921095333334
1830000995,14,10063.789307,10063.789307,0.0,718.8420933571427,718.8420933571427
1830000996,15,11804.323287,11834.268808,29.945521000001463,786.9548857999999,788.9512538666667
1830000997,15,9992.622386,9982.799286,-9.823099999999613,666.1748257333333,665.5199524
1830000998,10,8821.484618,8821.484618,0.0,882.1484618000001,882.1484618000001
1830000999,13,13268.029027,13237.761892,-30.267135000000053,1020.6176174615385,1018.2893763076924
1830001000,11,9257.086048,8933.312941,-323.7731069999991,841.553277090909,812.1193582727273
1830001001,14,10113.703153,9224.287387,-889.4157660000001,722.4073680714286,658.8776705
1830001002,16,6155.6682,4963.213879,-1192.4543210000002,384.7292625,310.2008674375
1830001003,10,9947.169787,9707.56878,-239.60100700000112,994.7169787,970.7568779999999
1830001004,11,10070.506438,10550.613025,480.1065870000002,915.5005852727273,959.1466386363637
1830001005,11,9332.051364,9632.974915,300.92355099999986,848.3683058181819,875.7249922727274
1830001006,15,8266.367886,8173.009849,-93.35803699999997,551.0911924,544.8673232666666
1830001007,11,9959.482611,10006.876894,47.39428300000145,905.407510090909,909.7160812727274
1830001008,16,5371.493253,5506.267226,134.7739730000003,335.7183283125,344.141701625
1830001009,14,9121.097396,9131.181254,10.083857999999964,651.5069568571428,652.2272324285714
1830001010,12,9989.500076,8950.377216,-1039.1228599999995,832.4583396666667,745.864768
1830001011,15,13307.575893,13087.244912,-220.33098099999916,887.1717262,872.4829941333334
1830001012,16,5835.551091,5745.009997,-90.54109400000016,364.7219431875,359.0631248125
1830001013,13,11832.111992,11323.033164,-509.0788279999997,910.1624609230769,871.002551076923
1830001014,14,8942.562124,8897.815109,-44.74701500000083,638.7544374285715,635.5582220714285
1830001015,11,9789.017141,9729.247889,-59.76925200000005,889.9106491818183,884.4770808181819
1830001016,13,8940.302134,9196.536671,256.2345370000003,687.7155487692307,707.4258977692308
1830001017,11,11726.087418,12261.053289,534.9658710000003,1066.007947090909,1114.641208090909
1830001018,15,9088.965961,8745.849483,-343.1164779999999,605.9310640666666,583.0566322
1830001019,15,8897.962309,9052.783194,154.82088499999918,593.1974872666667,603.5188796
1830001020,10,10627.545173,10036.662887,-590.882286,1062.7545173,1003.6662887
1830001021,14,9292.653329,9337.194711,44.54138199999943,663.7609520714286,666.9424793571428
1830001022,15,9555.763813,9676.359942,120.59612899999956,637.0509208666666,645.0906627999999
1830001023,11,12497.038349,12109.19712,-387.84122899999966,1136.0943953636363,1100.836101818182
1830001024,13,9042.353499,9125.552482,83.1989829999984,695.5656537692308,701.9655755384615
1830001025,11,9550.389653,9550.389653,0.0,868.2172411818182,868.2172411818182
1830001026,11,8263.329901,8263.329901,0.0,751.2118091818181,751.2118091818181
1830001027,14,10194.540616,10227.808716,33.26809999999932,728.1814725714286,730.5577654285714
1830001028,14,10501.898011,10823.083393,321.1853820000015,750.1355722142856,773.0773852142858
1830001029,10,10125.028768,10843.571184,718.5424160000002,1012.5028768,1084.3571184
1830001030,12,8632.822336,9116.023527,483.2011910000001,719.4018613333333,759.66862725
1830001031,14,9828.755268,9688.90075,-139.8545180000001,702.0539477142858,692.0643392857144
1830001032,12,9787.161888,9787.161888,0.0,815.5968240000001,815.5968240000001
1830001033,14,10212.303192,10608.7671,396.4639079999997,729.4502279999999,757.7690785714285
1830001034,15,8401.854851,8372.081868,-29.77298300000075,560.1236567333333,558.1387911999999
1830001035,15,10810.383366,10602.906347,-207.47701899999993,720.6922244,706.8604231333334
1830001036,14,9843.043356,9171.199934,-671.8434219999999,703.0745254285714,655.0857095714285
1830001037,15,10075.857172,10085.307779,9.450607000000673,671.7238114666667,672.3538519333334
1830001038,16,1901.349997,1862.467462,-38.88253499999996,118.8343748125,116.404216375
1830001039,16,10426.120772,9898.358835,-527.7619369999993,651.63254825,618.6474271875
1830001040,11,10049.432965,9757.783235,-291.6497299999992,913.584815,887.0712031818183
1830001041,15,12292.897687,11599.536584,-693.3611030000011,819.5265124666668,773.3024389333333
1830001042,11,8667.220168,8539.959813,-127.26035500000035,787.9291061818182,776.3599829999999
1830001043,12,9705.105471,9705.105471,0.0,808.7587892500001,808.7587892500001
1830001044,13,9586.450989,9602.799874,16.348884999999427,737.4193068461539,738.6769133846154
1830001045,15,10046.27817,10075.486414,29.208244000001287,669.7518779999999,671.6990942666667
1830001046,14,8617.954358,8810.105683,192.1513249999989,615.5681684285715,629.2932630714286
1830001047,12,14252.356565,12712.036449,-1540.3201160000008,1187.6963804166667,1059.33637075
1830001048,15,9816.552761,9711.447949,-105.1048120000014,654.4368507333334,647.4298632666666
1830001049,11,9143.8965,9210.813993,66.91749299999901,831.2633181818182,837.3467266363637
1830001050,10,9703.736195,9714.665401,10.929206000000704,970.3736194999999,971.4665401
1830001051,14,10042.045517,10207.360434,165.3149169999997,717.2889655,729.0971738571428
1830001052,15,9894.014956,9185.613157,-708.4017990000011,659.6009970666668,612.3742104666667
1830001053,14,13510.38936,12865.125871,-645.263488999999,965.0278114285713,918.9375622142858
1830001054,14,8288.927331,8255.380837,-33.546494000000166,592.0662379285715,589.6700597857143
1830001055,14,12513.807148,12247.855983,-265.9511650000004,893.8433677142857,874.8468559285714
1830001056,13,14354.070431,15138.939727,784.8692960000008,1104.1592639230769,1164.5338251538462
1830001057,14,9428.491011,10647.737607,1219.246595999999,673.4636436428572,760.5526862142857
1830001058,13,10361.880226,10852.905815,491.02558900000076,797.0677096923076,834.8389088461538
1830001059,12,9594.554477,9594.554477,0.0,799.5462064166667,799.5462064166667
1830001060,11,9416.963392,9010.695498,-406.2678940000005,856.0875810909091,819.1541361818181
1830001061,14,9259.202058,9271.443043,12.240984999998545,661.3715755714286,662.245931642857
1830001062,16,5507.632371,5553.016827,45.38445600000068,344.2270231875,347.0635516875
1830001063,13,9804.760271,10149.612625,344.85235400000056,754.2123285384615,780.7394326923077
1830001064,16,4616.31604,4811.968154,195.65211400000044,288.5197525,300.748009625
1830001065,10,10237.911253,9963.690612,-274.2206409999999,1023.7911253,996.3690612
1830001066,12,8533.875319,8539.354415,5.479095999999117,711.1562765833334,711.6128679166667
1830001067,13,10222.478129,10358.193985,135.7158560000007,786.3444714615384,796.7841526923077
1830001068,10,9966.130221,9892.836275,-73.29394599999978,996.6130221,989.2836275
1830001069,12,9019.122381,9019.122381,0.0,751.5935317499999,751.5935317499999
1830001070,11,8546.259566,8406.587089,-139.67247700000007,776.9326878181819,764.235189909091
1830001071,13,13190.571965,13616.429751,425.8577860000005,1014.6593819230768,1047.4176731538462
1830001072,12,10019.607611,9784.040828,-235.5667830000002,834.9673009166667,815.3367356666666
1830001073,16,7366.904439,8984.353867,1617.449428,460.4315274375,561.5221166875
1830001074,10,9634.304049,10920.262599,1285.9585499999994,963.4304049,1092.0262599
1830001075,14,9402.694344,9379.561377,-23.132966999999553,671.6210245714285,669.9686697857143
1830001076,13,8924.544381,9091.802293,167.25791200000094,686.5034139230769,699.3694071538462
1830001077,11,11171.437384,11203.284712,31.847327999999834,1015.5852167272728,1018.4804283636364
1830001078,13,8976.087306,8877.345599,-98.74170699999922,690.4682543076923,682.8727383846154
1830001079,14,10086.075465,10035.974712,-50.10075300000062,720.4339617857142,716.8553365714286
1830001080,13,11420.360178,11227.60441,-192.7557680000009,878.4892444615385,863.6618776923077
1830001081,11,10259.772455,10259.772455,0.0,932.7065868181818,932.7065868181818
1830001082,12,10444.79484,10207.666627,-237.12821299999996,870.39957,850.6388855833334
1830001083,12,14090.714548,13435.404175,-655.3103730000003,1174.2262123333333,1119.6170145833332
1830001084,14,9623.187998,9802.514834,179.32683600000018,687.3705712857143,700.179631
1830001085,11,9396.677935,9396.677935,0.0,854.2434486363636,854.2434486363636
1830001086,15,11413.441059,11282.344041,-131.0970180000004,760.8960706,752.1562694
1830001087,11,9708.29175,9330.993458,-377.2982919999995,882.5719772727273,848.2721325454546
1830001088,11,10532.155228,10407.263438,-124.89178999999967,957.468657090909,946.114858
1830001089,12,9493.599369,10291.214613,797.6152440000005,791.1332807499999,857.60121775
1830001090,12,8985.99814,8985.99814,0.0,748.8331783333333,748.8331783333333
1830001091,14,9460.016997,9460.016997,0.0,675.7154997857143,675.7154997857143
1830001092,10,10417.303102,10333.720831,-83.58227099999931,1041.7303102,1033.3720831
1830001093,16,5570.059485,5537.541415,-32.51807000000008,348.1287178125,346.0963384375
1830001094,13,8837.659028,8613.052884,-224.6061439999994,679.8199252307693,662.5425295384616
1830001095,16,7111.620261,7111.620261,0.0,444.4762663125,444.4762663125
1830001096,13,9764.101404,9785.449221,21.34781700000167,751.0847233846154,752.7268631538462
1830001097,16,9467.337787,9333.9974,-133.3403870000002,591.7086116875,583.3748375
1830001098,16,5093.900696,5183.884774,89.98407800000041,318.3687935,323.992798375
1830001099,10,9795.936029,9478.423409,-317.5126199999995,979.5936029000001,947.8423409000001
1830001100,16,9535.128719,8661.093787,-874.0349320000005,595.9455449375,541.3183616875
1830001101,13,14640.087311,13607.858189,-1032.2291219999988,1126.1605623846153,1046.7583222307692
1830001102,15,7993.681735,8048.004526,54.3227909999996,532.9121156666666,536.5336350666666
1830001103,12,9858.934206,10069.398121,210.46391500000027,821.5778505,839.1165100833333
1830001104,16,9334.064257,7023.727994,-2310.336263,583.3790160625,438.982999625
1830001105,10,9386.957594,9387.981393,1.0237990000005084,938.6957593999999,938.7981393
1830001106,11,9354.861234,9118.272983,-236.58825099999922,850.4419303636364,828.9339075454546
1830001107,13,12639.111089,13051.058562,411.9474730000002,972.2393145384615,1003.9275816923077
1830001108,15,9902.940267,9453.969171,-448.9710959999993,660.1960178,630.2646114
1830001109,11,9367.635216,9339.687006,-27.948210000000472,851.6032014545455,849.0624550909091
1830001110,16,3342.103994,5101.226719,1759.1227250000002,208.881499625,318.8266699375
1830001111,10,10094.120911,10094.120911,0.0,1009.4120911,1009.4120911
1830001112,12,9777.519864,9838.806039,61.286174999999275,814.793322,819.9005032499999
1830001113,16,13341.155379,14781.185961,1440.0305819999994,833.8222111875,923.8241225625
1830001114,16,2290.446383,3877.046576,1586.6001930000002,143.1528989375,242.315411
1830001115,15,9657.520765,10050.95356,393.4327950000006,643.8347176666666,670.0635706666667
1830001116,14,11033.164817,11047.924449,14.759631999999328,788.0832012142857,789.1374606428571
1830001117,14,11890.895602,12519.532136,628.6365339999993,849.3496858571428,894.2522954285714
1830001118,14,7947.913151,7928.518374,-19.39477699999952,567.7080822142857,566.3227410000001
1830001119,16,16758.39754,14568.242726,-2190.1548140000014,1047.39984625,910.515170375
1830001120,12,9374.96021,9847.506793,472.5465830000012,781.2466841666666,820.6255660833334
1830001121,15,9994.317902,10394.577574,400.25967200000014,666.2878601333334,692.9718382666667
1830001122,10,12482.223032,12159.190945,-323.0320869999996,1248.2223032,1215.9190945
1830001123,14,9966.906486,10470.129656,503.2231699999993,711.9218918571429,747.866404
1830001124,15,10727.789939,10638.690021,-89.09991799999989,715.1859959333334,709.2460014000001
1830001125,12,11082.682272,10755.360851,-327.32142100000056,923.556856,896.2800709166667
1830001126,14,8773.474692,8749.001363,-24.473329000000376,626.6767637142857,624.9286687857142
1830001127,15,11676.179461,12056.999952,380.8204910000004,778.4119640666667,803.7999968
1830001128,13,11242.815658,11557.078894,314.2632360000007,864.8319736923077,889.0060687692308
1830001129,14,10433.361257,9611.909807,-821.4514500000005,745.2400897857143,686.5649862142857
1830001130,13,8431.165866,8308.509148,-122.65671800000018,648.5512204615384,639.1160883076923
1830001131,11,11804.138379,12185.37008,381.2317010000006,1073.103489,1107.7609163636364
1830001132,10,9680.556981,9655.383574,-25.173407000000225,968.0556981,965.5383574
1830001133,14,9315.834486,9334.761971,18.92748500000016,665.416749,666.7687122142858
1830001134,16,3726.595311,3765.337148,38.74183700000003,232.9122069375,235.33357175
1830001135,10,9961.404988,10186.87956,225.47457199999917,996.1404988,1018.687956
1830001136,15,9605.606166,9500.855112,-104.7510540000003,640.3737444,633.3903408
1830001137,13,12991.925206,10887.452243,-2104.472963,999.378862,837.4963263846154
1830001138,14,8158.517154,8105.195265,-53.32188899999983,582.7512252857143,578.9425189285714
1830001139,16,10281.859233,9125.223785,-1156.635447999999,642.6162020625,570.3264865625
1830001140,16,5557.5293,5783.489573,225.9602729999997,347.34558125,361.4680983125
1830001141,11,9320.669146,9333.436372,12.767225999999937,847.3335587272727,848.4942156363636
